Date,StreamOut_Q,HortSroff2Stream_Q,DunnSroff2Stream_Q,Interflow2Stream_Q,Stream2Unsat_Q,StreamExchng2Sat_Q,Canopy_S,SnowPweqv_S,Imperv_S,Dprst_S,Cap_S,Grav_S,Unsat_S,Sat_S,UnsatStream_S,Lake_S,Stream_S,Precip_Q,NetBoundaryFlow2Sat_Q,NetWellFlow_Q,BoundaryStreamFlow_Q,CanopyEvap_Q,SnowEvap_Q,ImpervEvap_Q,DprstEvap_Q,CapET_Q,SwaleEvap_Q,UnsatET_Q,SatET_Q,LakeEvap_Q,DunnInterflow2Lake_Q,HortSroff2Lake_Q,Lake2Unsat_Q,LakeExchng2Sat_Q,SoilDrainage2Unsat_Q,Sat2Grav_Q,RechargeUnsat2Sat_Q,Infil2Soil_Q
5/2/1981,18003.47,0,0,10716.62,0,-7286.87,0,644854.9,0,0,1425411,95606.52,8636094,163663300,29.63,0,0,0,-725.51,0,0,0,0,0,0,109887.9,0,0,0,0,0,0,0,0,14119.73,17209.87,24008.88,77105.16
5/3/1981,14180.68,0,0,6708.19,0,-7472.52,0,611673.6,0,0,1412575,75097.7,8623560,163661400,29.67,0,0,0,-725.12,0,0,0,0,0,0,66118.34,0,0,0,0,0,0,0,0,10744.77,17046.14,23287.68,33181.35
5/4/1981,12517.7,0,0,5160.27,0,-7357.47,0,591168.9,0,0,1397621,60069.2,8609731,163659300,29.7,0,0,0,-724.75,0,0,0,0,0,0,53200.77,0,0,0,0,0,0,0,0,9058.16,16931.98,22897.18,20504.69
5/5/1981,11543.12,0,0,4330.23,0,-7212.92,0,572034.8,0,0,1384391,50208.04,8595285,163656900,29.72,0,0,0,-724.45,0,0,0,0,0,0,46784.38,0,0,0,0,0,0,0,0,7952.17,16842.77,22407.83,19134.04
5/6/1981,10435.97,0,0,3297.8,0,-7138.2,0,564623.8,0,0,1370145,39185.84,8579106,163654100,29.74,0,0,0,-724.17,0,0,0,0,0,0,40463.32,0,0,0,0,0,0,0,0,5674.59,16756.83,21862.99,7411.02
5/7/1981,10352.7,0,0,3378.75,0,-6973.96,0,547045.6,0,0,1343986,37041.23,8562988,163651100,29.75,0,0,0,-723.98,0,0,0,0,0,0,54019.29,0,0,0,0,0,0,0,0,5180.63,16697.29,21307.98,17578.2
5/8/1981,11114.84,0,0,4318.68,0,-6796.17,0,510710.1,0,0,1304486,43637.66,8549341,163647700,29.76,0,0,0,-723.9,0,0,0,0,0,0,74384.39,0,0,0,0,0,0,0,0,7196.76,16661.42,20853.63,36335.54
5/9/1981,11979.39,0,0,5308.73,0,-6670.67,0,466752.9,0,0,1253142,51060.12,8537196,163644000,29.77,0,0,0,-723.89,0,0,0,0,0,0,91041.94,0,0,0,0,0,0,0,0,8155.98,16629.09,20310.6,43957.16
5/10/1981,11747.64,0,0,5060.86,0,-6686.79,0,430069.6,0,0,1211948,49929.91,8525353,163640000,29.78,0,0,0,-723.85,0,0,0,0,0,0,82472.84,0,0,0,0,0,0,0,0,8055.4,16581.49,19908.36,36683.32
5/11/1981,11817.42,0,0,5177.06,0,-6640.36,0,396552.5,0,0,1169920,49448.06,8513595,163635700,29.78,0,0,0,-723.81,0,0,0,0,0,0,79540.31,0,0,0,0,0,0,0,0,7848.05,16538.66,19615.73,33517.07
5/12/1981,12696.93,0,0,6179.24,0,-6517.69,0,357793,0,0,1106081,52818.67,8503035,163631100,29.78,0,0,0,-723.84,0,0,0,0,0,0,100969.2,0,0,0,0,0,0,0,0,8590.17,16511.87,19159.8,38759.51
5/13/1981,11763.95,0,0,5128.14,0,-6635.81,0,327674.2,0,0,1062690,47974.56,8491597,163625900,29.79,0,0,0,-723.78,0,0,0,0,0,0,82543.47,0,0,0,0,0,0,0,0,7131.76,16449.3,18579.94,30118.81
5/14/1981,12946.91,22.19,0,6451.75,0,-6472.95,34505.06,302259.5,0,0,1077639,50494.7,8481387,163620400,29.76,0,0,92206.59,-723.8,0,0,0,0,0,0,67684.75,0,0,0,0,0,0,0,0,7924.93,16436.4,18144.53,83094
5/15/1981,12003.81,24.74,0,5385.24,0,-6593.8,36842.43,283761,0,0,1137722,49625.98,8470897,163614400,29.73,0,0,61471.06,-723.74,0,0,0,0,0,0,22143.53,0,0,0,0,0,0,0,0,7252.96,16389.5,17751.52,77607.49
5/16/1981,11058.46,10.26,0,4426.3,0,-6621.9,42076.95,276084.3,0,0,1150325,46097.4,8460402,163608300,29.73,0,0,30735.53,-723.63,0,0,0,0,0,0,29016.14,0,0,0,0,0,0,0,0,6994.16,16343.79,17498.61,33167.5
5/17/1981,10303.99,0,0,3700.96,0,-6603.06,0,267379.7,0,0,1146700,40643.98,8449198,163602000,29.77,0,0,0,-723.51,0,0,42076.95,0,0,0,24269.56,0,0,0,0,0,0,0,0,6113.36,16300.92,17326.95,8704.52
5/18/1981,63182.21,628.94,4837.38,54094.59,0,-3620.9,38141.36,256310.8,0,0,1826868,191996.6,8456738,163600800,29.35,0,0,968169.3,-725.78,0,0,0,0,0,0,39283.85,0,0,0,0,0,0,0,0,27651.78,16919.82,20120.16,940467.9
5/19/1981,31370.47,144.37,0,24317.26,0,-6908.9,58362.85,253021.3,0,0,1915630,189516.4,8463450,163596800,29.41,0,0,169045.4,-725.89,0,0,0,0,0,0,31098.89,0,0,0,0,0,0,0,0,27183.39,16912.49,20479,151969.1
5/20/1981,24616.34,39.06,0,17328.28,0,-7249.11,39845.79,247013.3,0,0,1917414,164909.1,8467634,163592100,29.51,0,0,15367.77,-725.64,0,0,0,0,0,0,37816.62,0,0,0,0,0,0,0,0,24450.53,16919.36,20273.28,39853.77
5/21/1981,21253.92,0,0,14054.72,0,-7199.28,0,235319.1,0,0,1877517,139392.8,8469287,163586900,29.6,0,0,0,-725.32,0,0,39845.79,0,0,0,58720.75,0,0,0,0,0,0,0,0,21234.86,16903.07,19588.86,11694.13
5/22/1981,19179.49,0,0,12115.87,0,-7063.68,0,221225.8,0,0,1782398,118590.5,8466527,163581300,29.67,0,0,0,-725.02,0,0,0,0,0,0,118469.1,0,0,0,0,0,0,0,0,16297.55,16867.4,19064.61,14093.33
5/23/1981,16987.11,0,0,10032.53,0,-6954.63,0,205386.8,0,0,1674268,93168.67,8460196,163575300,29.72,0,0,0,-724.71,0,0,0,0,0,0,144037.4,0,0,0,0,0,0,0,0,12075.8,16755.31,18414.77,15839.04
5/24/1981,15096.41,0,0,8273.9,0,-6822.55,0,188670.6,0,0,1569017,70479.59,8450994,163568900,29.76,0,0,0,-724.41,0,0,0,0,0,0,144491.1,0,0,0,0,0,0,0,0,8485.27,16595.8,17697.13,16716.2
5/25/1981,16074.02,67.59,0,9499.31,0,-6507.09,34505.06,171837.5,0,0,1544116,65698.95,8440518,163562600,29.74,0,0,115258.3,-724.27,0,0,0,0,0,0,127232.7,0,0,0,0,0,0,0,0,6979.66,16511.74,17465.85,97518.67
5/26/1981,24034.99,270.49,0,17844.47,0,-5919.92,34505.06,158783.2,0,0,1671624,96612.99,8433835,163557300,29.63,0,0,284303.7,-724.59,0,0,0,0,0,0,126247.5,0,0,0,0,0,0,0,0,11180.56,16608.41,17873.08,297087.4
5/27/1981,17404.25,14.91,0,10803.5,0,-6585.9,34505.06,146177.8,0,0,1578066,78911.82,8425498,163550800,29.68,0,0,15367.77,-724.44,0,0,0,0,0,0,135962,0,0,0,0,0,0,0,0,8948.14,16497.24,17294.81,27958.31
5/28/1981,14918.74,0,0,8303.27,0,-6615.53,0,134039.6,0,0,1503884,62117.35,8414827,163543900,29.73,0,0,0,-724.2,0,0,34505.06,0,0,0,105002.9,0,0,0,0,0,0,0,0,6199.27,16392.03,16880.62,12138.19
5/29/1981,13542.93,0,0,7015.86,0,-6527.12,0,120771.6,0,0,1384672,51414.04,8403495,163537000,29.76,0,0,0,-723.97,0,0,0,0,0,0,147223.2,0,0,0,0,0,0,0,0,5241.45,16298.01,16582.62,13267.95
5/30/1981,11562.92,0,0,5023.98,0,-6538.97,0,109339.1,0,0,1285355,38942.14,8391269,163529800,29.79,0,0,0,-723.7,0,0,0,0,0,0,130399.6,0,0,0,0,0,0,0,0,3980.61,16184,16217.29,11432.51
5/31/1981,10275.19,0,0,3788.56,0,-6486.65,0,98690.09,0,0,1192880,30466.34,8379213,163522300,29.81,0,0,0,-723.43,0,0,0,0,0,0,120178,0,0,0,0,0,0,0,0,3713.61,16080.47,15779.58,10649.04
6/1/1981,9119.43,0,0,2639.93,0,-6479.51,0,91214.89,0,0,1130417,22900.39,8366440,163514700,29.82,0,0,0,-723.19,0,0,0,0,0,0,88057.41,0,0,0,0,0,0,0,0,2789.83,15983.07,15573.3,7475.21
6/2/1981,9072.36,9,0,2738.04,0,-6325.32,34505.06,82584.04,0,0,1099921,22212.49,8353813,163507100,29.82,0,0,50869.96,-723.02,0,0,0,0,0,0,66599.36,0,0,0,0,0,0,0,0,2777.27,15944.4,15413.62,24986.75
6/3/1981,8689.71,0,0,2341.31,0,-6348.41,0,75178.02,0,0,1051742,21193.41,8341177,163499600,29.82,0,0,0,-722.89,0,0,34505.06,0,0,0,67319.83,0,0,0,0,0,0,0,0,2795.68,15852.16,15442.48,7406.02
6/4/1981,8566.91,0,0,2230.39,0,-6336.52,0,66040.55,0,0,961800.7,20659.89,8329609,163491900,29.83,0,0,0,-722.78,0,0,0,0,0,0,109657.3,0,0,0,0,0,0,0,0,3506.12,15782.01,15083.61,9137.47
6/5/1981,8010.45,0,0,1618.46,0,-6392,0,57958.26,0,0,877510,17608.73,8317536,163483800,29.83,0,0,0,-722.67,0,0,0,0,0,0,106909,0,0,0,0,0,0,0,0,2603.73,15707.1,14687.21,8082.29
6/6/1981,7602.63,0,0,1203.83,0,-6398.81,0,51954.08,0,0,819502.2,13819.77,8305340,163475400,29.83,0,0,0,-722.56,0,0,0,0,0,0,80037.34,0,0,0,0,0,0,0,0,2203.85,15644.14,14409.34,6004.19
6/7/1981,7342.09,0,0,971.27,0,-6370.82,0,47245.6,0,0,786135.7,11159.06,8292454,163467300,29.83,0,0,0,-722.47,0,0,0,0,0,0,53727.13,0,0,0,0,0,0,0,0,1633.75,15596.54,14529.28,4708.47
6/8/1981,7264.68,0,0,931.85,0,-6332.83,0,43090.99,0,0,763483.3,10556.01,8279662,163459300,29.83,0,0,0,-722.39,0,0,0,0,0,0,40291.63,0,0,0,0,0,0,0,0,1747.86,15561.58,14550.15,4154.62
6/9/1981,7213.46,0,0,910.25,0,-6303.21,0,38772.53,0,0,725056.4,10687.5,8266953,163451000,29.83,0,0,0,-722.33,0,0,0,0,0,0,55641.13,0,0,0,0,0,0,0,0,1591.03,15528.5,14309.57,4318.45
6/10/1981,7046.34,0,0,754.06,0,-6292.28,0,35897.61,0,0,699901.8,9192.49,8254364,163442600,29.83,0,0,0,-722.28,0,0,0,0,0,0,42839.22,0,0,0,0,0,0,0,0,1425.92,15494.74,14024.19,2874.93
6/11/1981,6935.81,0,0,670.67,0,-6265.15,0,33734.62,0,0,687212.2,7824.89,8241702,163434000,29.84,0,0,0,-722.23,0,0,0,0,0,0,29808.15,0,0,0,0,0,0,0,0,1202.7,15461.42,13874.33,2162.99
6/12/1981,6869.69,0,0,635.76,0,-6233.92,0,31509.39,0,0,688077.4,7122.42,8228968,163425500,29.84,0,0,0,-722.18,0,0,0,0,0,0,15716.1,0,0,0,0,0,0,0,0,1140.38,15429.82,13883.94,2225.23
6/13/1981,6766.76,0,0,554.19,0,-6212.56,0,31509.39,0,0,694434,5328.39,8215766,163417000,29.84,0,0,0,-722.14,0,0,0,0,0,0,9657.08,0,0,0,0,0,0,0,0,624.49,15398.49,13835.61,0
6/14/1981,6725.2,0,0,542.88,0,-6182.32,0,31006.3,0,0,698743.1,4451.17,8202272,163408700,29.84,0,0,0,-722.1,0,0,0,0,0,0,11526.07,0,0,0,0,0,0,0,0,370.82,15368.66,13873.84,503.09
6/15/1981,6755,0,0,608.22,0,-6146.77,0,27979.38,0,0,664465.2,5257.9,8189288,163400100,29.84,0,0,0,-722.07,0,0,0,0,0,0,50586.96,0,0,0,0,0,0,0,0,644.65,15341.71,13638.96,3026.91
6/16/1981,6677.45,0,0,543.03,0,-6134.43,0,24983.3,0,0,635245.4,4433.38,8176299,163391300,29.84,0,0,0,-722.04,0,0,0,0,0,0,47425.18,0,0,0,0,0,0,0,0,384.25,15312.17,13381.85,2996.08
6/17/1981,6605.56,0,0,484.75,0,-6120.81,0,21764.86,0,0,602910.6,3846.19,8163457,163382300,29.84,0,0,0,-722,0,0,0,0,0,0,50685.81,0,0,0,0,0,0,0,0,251.24,15281.41,13103.02,3218.45
6/18/1981,6524.52,0,0,413.76,0,-6110.75,0,18470.04,0,0,570114.2,3104.92,8150631,163373200,29.84,0,0,0,-721.97,0,0,0,0,0,0,51608.36,0,0,0,0,0,0,0,0,60.5,15250.07,12895.52,3294.81
6/19/1981,6437.16,0,0,336.46,0,-6100.7,0,15389.67,0,0,538093.7,2532.82,8137934,163363900,29.84,0,0,0,-721.92,0,0,0,0,0,0,50541.41,0,0,0,0,0,0,0,0,14.51,15219.42,12721.04,3080.38
6/20/1981,6350.98,0,0,263.32,0,-6087.67,0,12381.66,0,0,504529.8,2086.06,8125134,163354700,29.84,0,0,0,-721.96,0,0,0,0,0,0,51945.94,0,0,0,0,0,0,0,0,0,15190.54,12810.07,3008
6/21/1981,6262.59,0,0,188.7,0,-6073.89,0,10071.16,0,0,471736.3,1659.64,8112418,163345500,29.84,0,0,0,-722.12,0,0,0,0,0,0,50504.56,0,0,0,0,0,0,0,0,0,15162.92,12725.14,2310.5
6/22/1981,6168,0,0,106.89,0,-6061.11,0,8267.15,0,0,443054.2,1194.32,8099684,163336300,29.84,0,0,0,-722.27,0,0,0,0,0,0,45980,0,0,0,0,0,0,0,0,0,15135.6,12742.92,1804.02
6/23/1981,6110.77,0,0,68.9,0,-6041.87,0,6713.78,0,0,419832.6,790.08,8087142,163327000,29.84,0,0,0,-722.4,0,0,0,0,0,0,40218.82,0,0,0,0,0,0,0,0,0,15108.57,12552.2,1553.37
6/24/1981,6065.69,0,0,42.87,0,-6022.82,0,5201.41,0,0,393183.2,494.54,8074854,163317500,29.84,0,0,0,-722.53,0,0,0,0,0,0,43496.8,0,0,0,0,0,0,0,0,0,15082.34,12297.26,1512.37
6/25/1981,6030.72,0.06,0,29.61,0,-6001.05,28773.75,3486.47,0,0,367697.3,351.42,8062680,163307900,29.84,0,0,29068.55,-722.66,0,0,0,0,0,0,42668.69,0,0,0,0,0,0,0,0,0,15059.61,12183.46,2009.68
6/26/1981,6002.92,0,0,16.15,0,-5986.77,0,2210.48,0,0,349110.1,234.85,8050602,163298300,29.84,0,0,0,-722.77,0,0,28773.75,0,0,0,34995.61,0,0,0,0,0,0,0,0,0,15032.01,12087.8,1276
6/27/1981,5982.23,0,0,12.36,0,-5969.86,0,1282.91,0,0,333172.2,199.02,8038677,163288600,29.84,0,0,0,-722.88,0,0,0,0,0,0,31895.71,0,0,0,0,0,0,0,0,0,15006.77,11934.39,927.56
6/28/1981,5964.38,0,0,10.26,0,-5954.12,0,418.98,0,0,315665,172.67,8026926,163278700,29.84,0,0,0,-722.97,0,0,0,0,0,0,33369.26,0,0,0,0,0,0,0,0,0,14982.08,11759.94,863.93
6/29/1981,5946.45,0,0,7.01,0,-5939.45,0,0,0,0,302295.6,134.65,8015354,163268700,29.84,0,0,0,-723.06,0,0,0,0,0,0,28777.26,0,0,0,0,0,0,0,0,0,14957.84,11581.79,418.98
6/30/1981,5929.14,0,0,4.14,0,-5925,0,0,0,0,289812,89.68,8003941,163258500,29.84,0,0,0,-723.14,0,0,0,0,0,0,27458.17,0,0,0,0,0,0,0,0,0,14933.75,11421.85,0
7/1/1981,5913.09,0,0,2.75,0,-5910.34,0,0,0,0,278047.8,59.86,7992580,163248400,29.84,0,0,0,-723.22,0,0,0,0,0,0,26700.96,0,0,0,0,0,0,0,0,0,14909.71,11369.63,0
7/2/1981,5898.86,0,0,1.83,0,-5897.02,0,0,0,0,265216.9,40.01,7981310,163238200,29.84,0,0,0,-723.29,0,0,0,0,0,0,27734.46,0,0,0,0,0,0,0,0,0,14885.5,11279.67,0
7/3/1981,5885.65,0,0,1.23,0,-5884.42,0,0,0,0,252733.2,26.74,7970177,163227900,29.84,0,0,0,-723.35,0,0,0,0,0,0,27357.62,0,0,0,0,0,0,0,0,0,14861.89,11142.08,0
7/4/1981,5871.88,0,0,0.82,0,-5871.06,0,0,0,0,241970.8,17.88,7959109,163217500,29.84,0,0,0,-723.4,0,0,0,0,0,0,25609.04,0,0,0,0,0,0,0,0,0,14838.65,11077.28,0
7/5/1981,5858.63,0,0,0.54,0,-5858.09,0,0,0,0,231063.8,11.97,7948187,163207100,29.84,0,0,0,-723.46,0,0,0,0,0,0,25728.13,0,0,0,0,0,0,0,0,0,14815.68,10930.74,0
7/6/1981,5846,0,0,0.36,0,-5845.64,0,0,0,0,227793.1,8.01,7937404,163196500,29.84,0,0,0,-723.5,0,0,0,0,0,0,18067.28,0,0,0,0,0,0,0,0,0,14793.02,10792.25,0
7/7/1981,5833.04,0,0,0.24,0,-5832.79,0,0,0,0,222872.8,5.38,7926840,163185800,29.84,0,0,0,-723.55,0,0,0,0,0,0,19693.64,0,0,0,0,0,0,0,0,0,14770.91,10572.91,0
7/8/1981,5820.58,0,0,0.16,0,-5820.42,0,0,0,0,219901.1,3.59,7916411,163175000,29.84,0,0,0,-723.59,0,0,0,0,0,0,17722.51,0,0,0,0,0,0,0,0,0,14749.12,10438.37,0
7/9/1981,5808.7,0,0,0.11,0,-5808.59,0,0,0,0,218116.7,2.39,7905970,163164200,29.84,0,0,0,-723.63,0,0,0,0,0,0,16513.01,0,0,0,0,0,0,0,0,0,14727.63,10449.71,0
7/10/1981,5797.4,0,0,0.07,0,-5797.33,0,0,0,0,213435.1,1.57,7895543,163153400,29.84,0,0,0,-723.66,0,0,0,0,0,0,19388.82,0,0,0,0,0,0,0,0,0,14706.43,10435.78,0
7/11/1981,5786.55,0,0,0.04,0,-5786.51,0,0,0,0,211623.4,1.06,7885224,163142600,29.84,0,0,0,-723.69,0,0,0,0,0,0,16497.5,0,0,0,0,0,0,0,0,0,14685.36,10327.25,0
7/12/1981,5776.14,0,0,0.03,0,-5776.11,0,0,0,0,209567.7,0.71,7874972,163131700,29.84,0,0,0,-723.72,0,0,0,0,0,0,16720.72,0,0,0,0,0,0,0,0,0,14664.71,10260.86,0
7/13/1981,5765.98,0,0,0.02,0,-5765.96,0,0,0,0,207775.8,0.47,7864744,163120800,29.84,0,0,0,-723.74,0,0,0,0,0,0,16436.34,0,0,0,0,0,0,0,0,0,14644.28,10237.12,0
7/14/1981,5755.82,0,0,0.01,0,-5756,0,0,0,0,204310.4,0.31,7854589,163109900,30.04,0,0,0,-723.76,0,0,0,0,0,0,18089.56,0,0,0,0,0,0,0,0,0,14623.99,10163.95,0
7/15/1981,5745.56,0,0,0.01,0,-5746.23,0,0,0,0,197447.6,0.21,7844493,163099000,30.72,0,0,0,-723.78,0,0,0,0,0,0,21466.65,0,0,0,0,0,0,0,0,0,14603.82,10104.26,0
7/16/1981,5734.97,0,0,0.01,0,-5735.62,0,0,0,0,194883.7,0.14,7834538,163087900,31.38,0,0,0,-723.79,0,0,0,0,0,0,17147.64,0,0,0,0,0,0,0,0,0,14583.62,9963.57,0
7/17/1981,5724.17,0,0,0,0,-5724.8,0,0,0,0,191912.8,0.09,7824667,163076800,32.01,0,0,0,-723.81,0,0,0,0,0,0,17534.42,0,0,0,0,0,0,0,0,0,14563.47,9879.21,0
7/18/1981,5713.9,0,0,0,0,-5714.52,0,0,0,0,191310.5,0.06,7814877,163065600,32.63,0,0,0,-723.81,0,0,0,0,0,0,15145.77,0,0,0,0,0,0,0,0,0,14543.48,9798.61,0
7/19/1981,5703.9,0,0,0,0,-5704.49,0,0,0,0,189478.2,0.04,7805137,163054500,33.23,0,0,0,-723.82,0,0,0,0,0,0,16355.92,0,0,0,0,0,0,0,0,0,14523.62,9748.71,0
7/20/1981,5694.33,0,0,0,0,-5694.91,0,0,0,0,187977,0.03,7795415,163043300,33.8,0,0,0,-723.82,0,0,0,0,0,0,16005.09,0,0,0,0,0,0,0,0,0,14503.93,9730.15,0
7/21/1981,5684.87,0,0,0,0,-5685.43,0,0,0,0,185134,0.02,7785752,163032100,34.35,0,0,0,-723.82,0,0,0,0,0,0,17327.47,0,0,0,0,0,0,0,0,0,14484.45,9670.97,0
7/22/1981,5674.93,0,0,0,0,-5675.46,0,0,0,0,181586.8,0.01,7776175,163020900,34.89,0,0,0,-723.82,0,0,0,0,0,0,18012.36,0,0,0,0,0,0,0,0,0,14465.12,9585.44,0
7/23/1981,5664.86,0,0,0,0,-5665.37,0,0,0,0,179935.6,0,7766661,163009600,35.39,0,0,0,-723.82,0,0,0,0,0,0,16097.11,0,0,0,0,0,0,0,0,0,14445.91,9522.19,0
7/24/1981,5654.62,0,0,0,0,-5655.1,0,0,0,0,178753.8,0,7757270,162998200,35.87,0,0,0,-723.81,0,0,0,0,0,0,15608.69,0,0,0,0,0,0,0,0,0,14426.86,9398.91,0
7/25/1981,5644.52,0,0,0,0,-5644.97,0,0,0,0,177799.5,0,7748002,162986700,36.33,0,0,0,-723.81,0,0,0,0,0,0,15362.2,0,0,0,0,0,0,0,0,0,14407.94,9275.82,0
7/26/1981,5634.49,0,0,0,0,-5634.91,0,0,0,0,175142.1,0,7738812,162975200,36.75,0,0,0,-723.8,0,0,0,0,0,0,17046.55,0,0,0,0,0,0,0,0,0,14389.11,9198.77,0
7/27/1981,5624.44,0,0,0,0,-5624.83,0,0,0,0,170083.7,0,7729743,162963600,37.15,0,0,0,-723.79,0,0,0,0,0,0,19428.78,0,0,0,0,0,0,0,0,0,14370.36,9077.19,0
7/28/1981,5614.1,0,0,0,0,-5614.46,0,0,0,0,169381,0,7720738,162951900,37.51,0,0,0,-723.78,0,0,0,0,0,0,15054.4,0,0,0,0,0,0,0,0,0,14351.75,9012.01,0
7/29/1981,5603.95,0,0,0,0,-5604.28,0,0,0,0,170551.6,0,7711796,162940200,37.84,0,0,0,-723.77,0,0,0,0,0,0,13162.76,0,0,0,0,0,0,0,0,0,14333.34,8950.89,0
7/30/1981,5594.25,0,0,0,0,-5594.54,0,0,0,0,170458.3,0,7702907,162928500,38.12,0,0,0,-723.77,0,0,0,0,0,0,14408.3,0,0,0,0,0,0,0,0,0,14315.03,8896.66,0
7/31/1981,5584.47,0,0,0,0,-5584.71,0,0,0,0,171362.4,0,7694091,162916800,38.36,0,0,0,-723.75,0,0,0,0,0,0,13392.75,0,0,0,0,0,0,0,0,0,14296.84,8823.68,0
8/1/1981,5574.74,0,0,0,0,-5574.94,0,0,0,0,172449.7,0,7685344,162905000,38.57,0,0,0,-723.72,0,0,0,0,0,0,13191.49,0,0,0,0,0,0,0,0,0,14278.8,8755.18,0
8/2/1981,5564.95,0,0,0,0,-5565.11,0,0,0,0,172361.7,0,7676718,162893100,38.72,0,0,0,-723.7,0,0,0,0,0,0,14348.83,0,0,0,0,0,0,0,0,0,14260.83,8633.51,0
8/3/1981,5555.11,0,0,0,0,-5555.21,0,0,0,0,173810.4,0.01,7668069,162881300,38.83,0,0,0,-723.68,0,0,0,0,0,0,12794.27,0,0,0,0,0,0,0,0,0,14242.89,8656.11,0
8/4/1981,5545.21,0,0,0,0,-5545.21,0,0,0,0,172409.8,0,7659441,162869400,38.83,0,0,0,-723.66,0,0,0,0,0,0,15625.55,0,0,0,0,0,0,0,0,0,14224.98,8635.92,0
8/5/1981,5561.89,0,0,0,0,-5562.77,0,0,0,0,171616.7,0,7650836,162857600,39.71,0,0,0,-723.65,0,0,0,0,0,0,15032.1,0,0,0,0,0,0,0,0,0,14239.05,8613.07,0
8/6/1981,5552.75,0,0,0,0,-5553.53,0,0,0,0,168786.6,0.01,7642249,162845700,40.48,0,0,0,-723.63,0,0,0,0,0,0,17051.85,0,0,0,0,0,0,0,0,0,14221.67,8593.89,0
8/7/1981,5541.52,0,0,0,0,-5542.08,0,0,0,0,164179,0.01,7633758,162833700,41.05,0,0,0,-723.61,0,0,0,0,0,0,18811.86,0,0,0,0,0,0,0,0,0,14204.29,8499.26,0
8/8/1981,5529.62,0,0,0,0,-5529.91,0,0,0,0,159742.8,0.01,7625314,162821800,41.34,0,0,0,-723.59,0,0,0,0,0,0,18623.25,0,0,0,0,0,0,0,0,0,14187.04,8451,0
8/9/1981,5517.87,0,0,0,0,-5517.86,0,0,0,0,156924.1,0.01,7616914,162809800,41.33,0,0,0,-723.57,0,0,0,0,0,0,16988.78,0,0,0,0,0,0,0,0,0,14170.02,8407.32,0
8/10/1981,5506.26,0,0,0,0,-5506.02,0,0,0,0,154575,0,7608523,162797800,41.09,0,0,0,-723.55,0,0,0,0,0,0,16502.26,0,0,0,0,0,0,0,0,0,14153.1,8398.32,0
8/11/1981,5494.67,0,0,0,0,-5494.24,0,0,0,0,151865.1,0,7600231,162785800,40.66,0,0,0,-723.51,0,0,0,0,0,0,16846.18,0,0,0,0,0,0,0,0,0,14136.28,8299.35,0
8/12/1981,5482.9,0,0,0,0,-5482.96,0,0,0,0,151451.2,0,7592017,162773700,40.72,0,0,0,-723.48,0,0,0,0,0,0,14533.36,0,0,0,0,0,0,0,0,0,14119.49,8221.38,0
8/13/1981,5473.9,0,0,0,0,-5474.15,0,0,0,0,151904.6,0.01,7583892,162761600,40.97,0,0,0,-723.45,0,0,0,0,0,0,13648.04,0,0,0,0,0,0,0,0,0,14101.45,8132.95,0
8/14/1981,5464.87,0,0,0,0,-5465.12,0,0,0,0,150017.8,0.01,7575730,162749500,41.23,0,0,0,-723.41,0,0,0,0,0,0,15970.44,0,0,0,0,0,0,0,0,0,14083.59,8168.59,0
8/15/1981,5455.78,0,0,0,0,-5456.05,0,0,0,0,150532.8,0.01,7567566,162737500,41.49,0,0,0,-723.38,0,0,0,0,0,0,13550.92,0,0,0,0,0,0,0,0,0,14065.88,8171.78,0
8/16/1981,5446.93,0,0,0,0,-5447.24,0,0,0,0,151278.5,0.01,7559374,162725500,41.8,0,0,0,-723.35,0,0,0,0,0,0,13302.69,0,0,0,0,0,0,0,0,0,14048.42,8199.18,0
8/17/1981,5918.91,7.95,0,732.39,0,-5184.06,34505.06,0,0,0,184367,2110.62,7551223,162713700,47.29,0,0,77791.55,-723.36,0,0,0,0,0,0,21465.32,0,0,0,0,0,0,0,0,0,14118.24,8158,43278.53
8/18/1981,5597.25,0,0,230.98,0,-5367.08,0,0,0,0,184590.7,1411.94,7543133,162701700,48.1,0,0,0,-723.33,0,0,34505.06,0,0,0,14299.02,0,0,0,0,0,0,0,0,0,14055.03,8096.36,0
8/19/1981,5536.09,0,0,154.33,0,-5382.17,0,0,0,0,181689.6,945.17,7535070,162689600,48.51,0,0,0,-723.3,0,0,0,0,0,0,17243.47,0,0,0,0,0,0,0,0,0,14029.96,8070.46,0
8/20/1981,5491.18,0,0,103.23,0,-5387.76,0,0,0,0,182130.8,633,7527056,162677600,48.32,0,0,0,-723.26,0,0,0,0,0,0,13774.67,0,0,0,0,0,0,0,0,0,14006.89,8020.23,0
8/21/1981,5457.65,0,0,69.09,0,-5388.33,0,0,0,0,182767.4,424.06,7519119,162665400,48.08,0,0,0,-723.23,0,0,0,0,0,0,13488.56,0,0,0,0,0,0,0,0,0,13985.33,7944.63,0
8/22/1981,5432.76,0,0,46.27,0,-5386.39,0,0,0,0,181074.8,284.14,7511252,162653300,47.99,0,0,0,-723.19,0,0,0,0,0,0,15751.6,0,0,0,0,0,0,0,0,0,13965.26,7873.89,0
